"","zipcode","total_support"
"32242","89127",1009.98
"32243","89128",795547.14
"32244","89129",718826.82
"32245","89130",610445.14
"32246","89131",368862.3
"32247","89132",548
"32248","89133",380
"32249","89134",170100.82
"32250","89135",149614.42
"32251","89136",340
"32252","89137",410
"32253","89138",106696.31
"32254","89139",432827.58
"32255","89140",438
"32256","89141",326167.38
"32257","89142",822142.21
"32258","89143",100644.78
"32259","89144",126896.39
"32260","89145",507771.65
"32261","89146",569068.91
"32262","89147",908327.94
"32263","89148",702727.26
"32264","89149",386977.82
"32265","89150",130
"32266","89151",530
"32267","89152",250
"32268","89153",30
"32269","89154",130
"32270","89155",60
"32271","89156",963685.46
"32272","89158",1130
"32273","89159",180
"32274","89160",90
"32275","89161",780.75
"32276","89162",1330
"32277","89163",380
"32278","89164",30
"32279","89165",150
"32280","89166",190699.6
"32281","89169",1688240.61
"32282","89170",700
"32283","89173",588
"32284","89177",240
"32285","89178",392776.13
"32286","89179",49605.43
"32287","89180",120
"32288","89183",546614.28
"32289","89191",160
"32290","89193",1496.03
"32291","89195",2390
"32292","89199",430
"32293","89301",59245.18
"32294","89310",2966.93
"32295","89311",109.99
"32296","89314",585
"32297","89316",2410.98
"32298","89317",1129.99
"32299","89318",3942.94
"32300","89319",2799.99
"32301","89402",1900
"32302","89403",203055.9
"32303","89404",30
"32304","89406",543865.45
"32305","89408",381483.89
"32306","89409",5299.93
"32307","89410",142436.97
"32308","89411",2430
"32309","89412",1139
"32310","89413",290
"32311","89414",1521.49
"32312","89415",49218.02
"32313","89418",4251.47
"32314","89419",31963.79
"32315","89420",1259.97
"32316","89421",3364.98
"32317","89422",1009.99
"32318","89423",58894.5
"32319","89424",12959.99
"32320","89425",90
"32321","89426",450
"32322","89427",8828.79
"32323","89428",964
"32324","89429",224562.93
"32325","89430",378.69
"32326","89431",1311758.21
"32327","89432",2190
"32328","89433",679888.28
"32329","89434",366454.74
"32330","89436",202659.28
"32331","89437",90
"32332","89439",9901.63
"32333","89440",4170.99
"32334","89441",52256.85
"32335","89442",26715.44
"32336","89444",12510.79
"32337","89445",87821.96
"32338","89447",176894.22
"32339","89448",2002.1
"32340","89449",15569.75
"32341","89451",22430.11
"32342","89460",158328.1
"32343","89501",256924.97
"32344","89502",1928386.69
"32345","89503",640774.71
"32346","89504",160
"32347","89505",420
"32348","89506",630879.05
"32349","89508",117847.26
"32350","89509",582454.79
"32351","89510",9894.85
"32352","89511",213906.73
"32353","89512",1882589.53
"32354","89513",280
"32355","89515",570
"32356","89519",34174.91
"32357","89521",234543.69
"32358","89523",370972.14
"32359","89701",516826.5
"32360","89702",130
"32361","89703",126724
"32362","89704",25321.31
"32363","89705",70248.34
"32364","89706",649380.38
"32365","89712",0
"32366","89721",180
"32367","89801",151777.31
"32368","89803",1270
"32369","89815",28223.43
"32370","89820",22581.2
"32371","89821",6189.96
"32372","89822",13754.8
"32373","89823",700
"32374","89825",4919.88
"32375","89828",601.34
"32376","89830",2840
"32377","89831",330
"32378","89832",7948.98
"32379","89835",10241.1
"32380","89883",18360.94
"32381","90001",2667793.98
"32382","90002",2807535.45
"32383","90003",4087229.22
"32384","90004",1642208.77
"32385","90005",1168472.46
"32386","90006",2159377.96
"32387","90007",1564383.8
"32388","90008",1758862.75
"32389","90009",882
"32390","90010",64487.67
"32391","90011",4327919.59
"32392","90012",1171554.44
"32393","90013",1853487.97
"32394","90014",1058069.15
"32395","90015",787466.61
"32396","90016",1599687.23
"32397","90017",1050333.95
"32398","90018",1859518.01
"32399","90019",1448604.2
"32400","90020",1014239.43
"32401","90021",290704.64
"32402","90022",2192718.17
"32403","90023",1675434.72
"32404","90024",324774.69
"32405","90025",414717.86
"32406","90026",1502648.23
"32407","90027",1098322.7
"32408","90028",1237531.29
"32409","90029",1222800.1
"32410","90030",150
"32411","90031",1268664.06
"32412","90032",1247834.45
"32413","90033",1915349.74
"32414","90034",776683.13
"32415","90035",354430.26
"32416","90036",367012.92
"32417","90037",3117645.53
"32418","90038",994151.06
"32419","90039",307097.1
"32420","90040",360186.89
"32421","90041",407380.93
"32422","90042",1197462.27
"32423","90043",1958750.9
"32424","90044",5317459.61
"32425","90045",284163.35
"32426","90046",836866.44
"32427","90047",2273245.13
"32428","90048",195141.98
"32429","90049",128609.34
"32430","90051",30
"32431","90052",250
"32432","90053",90
"32433","90054",440
"32434","90055",100
"32435","90056",94321.64
"32436","90057",1903859.04
"32437","90058",259984.09
"32438","90059",2604711.63
"32439","90060",220
"32440","90061",1543050.92
"32441","90062",1399178.89
"32442","90063",1622714.24
"32443","90064",306672.79
"32444","90065",947001.82
"32445","90066",553587.57
"32446","90067",9871.87
"32447","90068",257726.55
"32448","90069",233707.47
"32449","90070",400
"32450","90071",24729.24
"32451","90072",440
"32452","90073",15344.95
"32453","90074",160
"32454","90075",310
"32455","90076",30
"32456","90077",19318.81
"32457","90078",1840
"32458","90081",740
"32459","90082",900
"32460","90083",459.6
"32461","90084",210
"32462","90086",810
"32463","90088",30
"32464","90089",1100
"32465","90093",2060
"32466","90094",9893.49
"32467","90095",480
"32468","90096",160
"32469","90201",3304497.51
"32470","90202",160
"32471","90209",1020
"32472","90210",87344.18
"32473","90211",76242.33
"32474","90212",95492.04
"32475","90213",1340
"32476","90220",2144009.82
"32477","90221",2299556.02
"32478","90222",1364057.08
"32479","90223",1050
"32480","90224",1290
"32481","90230",449347.55
"32482","90231",1280
"32483","90232",140648.19
"32484","90239",850
"32485","90240",332075.25
"32486","90241",887076.99
"32487","90242",916811.62
"32488","90245",85363.22
"32489","90247",1378493.04
"32490","90248",228234.5
"32491","90249",705791.37
"32492","90250",2967291.04
"32493","90251",1657.98
"32494","90254",56681.92
"32495","90255",2429588.29
"32496","90260",649969.54
"32497","90262",2085896.33
"32498","90263",310
"32499","90264",60
"32500","90265",33361.83
"32501","90266",54143.66
"32502","90267",220
"32503","90270",823883.85
"32504","90272",40894.75
"32505","90274",40235.41
"32506","90275",127361.92
"32507","90277",182504.27
"32508","90278",269220.86
"32509","90280",2767943.97
"32510","90290",19781.79
"32511","90291",383555.31
"32512","90292",174695.12
"32513","90293",64166.65
"32514","90294",270
"32515","90295",270
"32516","90301",1397359.11
"32517","90302",1030379.63
"32518","90303",844402.76
"32519","90304",819004.04
"32520","90305",324795.26
"32521","90307",160
"32522","90309",860
"32523","90310",190
"32524","90401",270481.59
"32525","90402",30999.28
"32526","90403",240576.34
"32527","90404",461766.92
"32528","90405",317399.33
"32529","90406",641.98
"32530","90409",490
"32531","90410",220
"32532","90411",90
"32533","90501",845055.43
"32534","90502",288072.69
"32535","90503",342615.49
"32536","90504",353975.27
"32537","90505",238838.82
"32538","90506",19
"32539","90507",190
"32540","90508",50
"32541","90510",389
"32542","90601",540130.01
"32543","90602",726247.86
"32544","90603",144537.86
"32545","90604",617204.13
"32546","90605",633012.89
"32547","90606",642380.17
"32548","90607",380
"32549","90608",900
"32550","90609",580
"32551","90620",632275.36
"32552","90621",775123.57
"32553","90622",2059.98
"32554","90623",126964.41
"32555","90630",485557.94
"32556","90631",1027680.82
"32557","90632",185
"32558","90637",249.99
"32559","90638",428330.53
"32560","90640",1793225.13
"32561","90650",2061918.09
"32562","90651",820
"32563","90660",1481890.76
"32564","90661",310
"32565","90670",385642.44
"32566","90680",812467.13
"32567","90701",251264.16
"32568","90702",270
"32569","90703",313930.92
"32570","90704",4809.9
"32571","90706",2237551.54
"32572","90707",1340
"32573","90710",561792.03
"32574","90711",280
"32575","90712",327110.41
"32576","90713",214676.49
"32577","90714",1093.9
"32578","90715",393928.76
"32579","90716",406219.61
"32580","90717",410332.34
"32581","90720",136481.32
"32582","90721",380
"32583","90723",1703848.28
"32584","90731",1742590.06
"32585","90732",166208.88
"32586","90733",460
"32587","90734",190
"32588","90740",226766.51
"32589","90742",4566.21
"32590","90743",750
"32591","90744",1703910.75
"32592","90745",1054988.75
"32593","90746",432455.59
"32594","90748",615
"32595","90749",800
"32596","90755",239591.21
"32597","90801",7153
"32598","90802",1399561.64
"32599","90803",221120.15
"32600","90804",1375094.13
"32601","90805",3428351.6
"32602","90806",1601605.35
"32603","90807",526164.13
"32604","90808",224650.21
"32605","90809",150
"32606","90810",1087371.13
"32607","90813",2969417.34
"32608","90814",268941.66
"32609","90815",277453.39
"32610","90822",70.75
"32611","90831",1080
"32612","90832",252.98
"32613","90840",190
"32614","90844",0
"32615","90847",310
"32616","90895",0
"32617","91001",389984.45
"32618","91003",90
"32619","91006",228618.67
"32620","91007",302981
"32621","91008",5724.95
"32622","91009",430
"32623","91010",470972.7
"32624","91011",42862.63
"32625","91016",534411.6
"32626","91017",550
"32627","91020",102586.83
"32628","91024",65511.14
"32629","91025",495
"32630","91030",164269.44
"32631","91040",357262.4
"32632","91041",0
"32633","91042",719813.86
"32634","91043",469.98
"32635","91046",4446.87
"32636","91066",160
"32637","91077",250
"32638","91101",388833.15
"32639","91102",1340
"32640","91103",677527.9
"32641","91104",606965.28
"32642","91105",87056.12
"32643","91106",314133.36
"32644","91107",317395.57
"32645","91108",32845.55
"32646","91109",2968
"32647","91116",270
"32648","91123",250
"32649","91125",60
"32650","91201",674256.15
"32651","91202",472084.1
"32652","91203",471223.05
"32653","91204",607471.74
"32654","91205",1619665.23
"32655","91206",856544.23
"32656","91207",130001.68
"32657","91208",146799.78
"32658","91209",1019.98
"32659","91210",1283
"32660","91214",197637.16
"32661","91221",430
"32662","91222",680
"32663","91224",440
"32664","91225",280
"32665","91226",100
"32666","91301",114407.24
"32667","91302",150010.09
"32668","91303",756791.79
"32669","91304",1106383.35
"32670","91305",880
"32671","91306",982961.35
"32672","91307",206788.18
"32673","91308",1090
"32674","91309",925.09
"32675","91310",300
"32676","91311",523979.14
"32677","91313",1478.38
"32678","91316",494828.27
"32679","91319",460
"32680","91320",239813.71
"32681","91321",468318.01
"32682","91322",410
"32683","91324",614419.76
"32684","91325",648489.94
"32685","91326",263933.03
"32686","91327",290
"32687","91328",430
"32688","91330",2390
"32689","91331",2908290.99
"32690","91333",279.98
"32691","91334",350
"32692","91335",1953467.98
"32693","91337",490
"32694","91340",893386.86
"32695","91342",2189147.42
"32696","91343",1537902.5
"32697","91344",684700.63
"32698","91345",328869.18
"32699","91346",450
"32700","91350",252387.54
"32701","91351",493045.84
"32702","91352",1478977.39
"32703","91353",781.5
"32704","91354",129063.64
"32705","91355",213840.6
"32706","91356",492549.15
"32707","91357",1029.99
"32708","91358",225
"32709","91359",1130
"32710","91360",283018.82
"32711","91361",71331.09
"32712","91362",241717.53
"32713","91364",219674.84
"32714","91365",460
"32715","91367",537109.76
"32716","91371",0
"32717","91372",400
"32718","91376",860
"32719","91377",39171.11
"32720","91380",530
"32721","91381",99783.63
"32722","91384",162924.38
"32723","91386",430
"32724","91387",642513.93
"32725","91390",103910.8
"32726","91392",270
"32727","91393",30
"32728","91396",380
"32729","91401",1065484.42
"32730","91402",2590312.13
"32731","91403",274945.97
"32732","91404",30
"32733","91405",2025106.76
"32734","91406",1506800.5
"32735","91408",263.55
"32736","91409",1291.08
"32737","91411",643491.67
"32738","91412",580
"32739","91413",650
"32740","91416",740
"32741","91423",349968.95
"32742","91426",30
"32743","91436",53025.53
"32744","91495",350
"32745","91499",90
"32746","91501",363553.81
"32747","91502",436674.29
"32748","91504",355511.39
"32749","91505",265611.74
"32750","91506",193552.24
"32751","91507",0
"32752","91510",1880
"32753","91601",1133699.71
"32754","91602",220679.87
"32755","91603",1360
"32756","91604",211984.84
"32757","91605",1927088.11
"32758","91606",1581495.09
"32759","91607",588985.01
"32760","91609",540
"32761","91614",590
"32762","91615",682
"32763","91617",120
"32764","91701",406095.32
"32765","91702",1235588.64
"32766","91706",1885892.22
"32767","91708",114930.34
"32768","91709",526079.3
"32769","91710",1023424.2
"32770","91711",296205.7
"32771","91715",446.45
"32772","91716",50
"32773","91722",593701.03
"32774","91723",456995.58
"32775","91724",433631.94
"32776","91729",921.82
"32777","91730",1199632.34
"32778","91731",988132.53
"32779","91732",1901405.06
"32780","91733",1424876.41
"32781","91734",950
"32782","91735",160
"32783","91737",229170.52
"32784","91739",303634.02
"32785","91740",360285.34
"32786","91741",184372.27
"32787","91743",529.98
"32788","91744",1872996.58
"32789","91745",728302.19
"32790","91746",665237.61
"32791","91747",1169.98
"32792","91748",866987.24
"32793","91750",400166.7
"32794","91752",524971.99
"32795","91754",703882.58
"32796","91755",677916.66
"32797","91756",1330
"32798","91759",569.36
"32799","91761",923772.36
"32800","91762",1354360.72
"32801","91763",836520.29
"32802","91764",1354040.47
"32803","91765",409995.73
"32804","91766",1969633.35
"32805","91767",1510771.74
"32806","91768",999454.41
"32807","91769",3829.99
"32808","91770",1627134.4
"32809","91771",30
"32810","91772",220
"32811","91773",354818.44
"32812","91775",256511.78
"32813","91776",854345.41
"32814","91778",490
"32815","91780",523069.28
"32816","91784",157639.59
"32817","91785",1270
"32818","91786",1298392.94
"32819","91788",400
"32820","91789",371481.96
"32821","91790",848529.85
"32822","91791",536780.79
"32823","91792",633670.69
"32824","91793",719.98
"32825","91801",1132262.29
"32826","91802",1360
"32827","91803",584879.76
"32828","91901",165299.82
"32829","91902",141552.33
"32830","91903",419.99
"32831","91905",28456.6
"32832","91906",45533.21
"32833","91908",220
"32834","91910",1677564.86
"32835","91911",2409175.18
"32836","91912",4426.49
"32837","91913",465753.35
"32838","91914",70168.54
"32839","91915",265908.82
"32840","91916",9669.99
"32841","91917",10075.56
"32842","91921",250
"32843","91931",1880.08
"32844","91932",626649.88
"32845","91933",1250
"32846","91934",13730.49
"32847","91935",57178.96
"32848","91941",424854.77
"32849","91942",745200.33
"32850","91943",111.5
"32851","91944",1390
"32852","91945",702265.06
"32853","91946",120
"32854","91948",540
"32855","91950",1764639.29
"32856","91951",1877
"32857","91962",8567.99
"32858","91963",17396.58
"32859","91977",1420468.86
"32860","91978",179472.42
"32861","91979",1940
"32862","91980",5997.38
"32863","92003",51414.26
"32864","92004",26563.89
"32865","92007",43267.9
"32866","92008",215601.59
"32867","92009",183007.51
"32868","92010",119924.12
"32869","92011",125938.57
"32870","92013",280
"32871","92014",36900.09
"32872","92018",681.99
"32873","92019",920709.97
"32874","92020",1923088.21
"32875","92021",2095185.39
"32876","92022",717
"32877","92023",60
"32878","92024",244906.5
"32879","92025",1243366.47
"32880","92026",645675.51
"32881","92027",822685.26
"32882","92028",644748.12
"32883","92029",189120.27
"32884","92033",100
"32885","92036",33533.13
"32886","92037",134257.47
"32887","92038",210
"32888","92040",689754.58
"32889","92046",880
"32890","92049",193
"32891","92051",690
"32892","92052",380
"32893","92054",676528.62
"32894","92055",2910
"32895","92056",532373.06
"32896","92057",584169.01
"32897","92058",672629.3
"32898","92059",7580.38
"32899","92060",1850
"32900","92061",15048.16
"32901","92064",363051.42
"32902","92065",364291.49
"32903","92066",3730
"32904","92067",3311
"32905","92068",90
"32906","92069",598952.67
"32907","92070",6811.5
"32908","92071",765048.64
"32909","92072",740.73
"32910","92074",390
"32911","92075",49968.69
"32912","92078",516132.62
"32913","92079",639.43
"32914","92081",323065.93
"32915","92082",102966.81
"32916","92083",722031.45
"32917","92084",662552.07
"32918","92085",1680
"32919","92086",6621.48
"32920","92088",490
"32921","92091",4401.5
"32922","92092",4393.8
"32923","92093",1190
"32924","92101",2525344.66
"32925","92102",1172106.36
"32926","92103",485827.28
"32927","92104",935722.7
"32928","92105",2649474.51
"32929","92106",123340.93
"32930","92107",296181.18
"32931","92108",339486.19
"32932","92109",331456.82
"32933","92110",490533.57
"32934","92111",871102.97
"32935","92112",1638.98
"32936","92113",2020174.83
"32937","92114",1736566.75
"32938","92115",1720585.87
"32939","92116",476608.72
"32940","92117",535097.49
"32941","92118",77057.06
"32942","92119",250789.1
"32943","92120",351819.86
"32944","92121",38467.48
"32945","92122",370337.93
"32946","92123",352739.95
"32947","92124",201367.85
"32948","92126",725631.39
"32949","92127",301932.35
"32950","92128",248126.51
"32951","92129",419951.67
"32952","92130",257348.22
"32953","92131",122628.4
"32954","92132",640
"32955","92134",120
"32956","92135",900
"32957","92136",1540
"32958","92137",891.08
"32959","92138",2405.46
"32960","92139",629436.48
"32961","92140",340
"32962","92142",60
"32963","92143",1484
"32964","92145",600
"32965","92150",401.5
"32966","92153",1029.96
"32967","92154",1809818.9
"32968","92155",30
"32969","92158",470
"32970","92159",280
"32971","92160",620
"32972","92161",190
"32973","92163",120
"32974","92165",429.98
"32975","92167",220
"32976","92169",929.98
"32977","92170",510
"32978","92171",870
"32979","92172",500
"32980","92173",1226537.91
"32981","92174",940
"32982","92175",898
"32983","92176",1180
"32984","92177",120
"32985","92178",180
"32986","92179",2340
"32987","92182",50
"32988","92191",0
"32989","92192",470
"32990","92193",989.67
"32991","92195",960
"32992","92196",1220
"32993","92199",60
"32994","92201",2414417.51
"32995","92202",1295
"32996","92203",358859.12
"32997","92210",39278.39
"32998","92211",253313.25
"32999","92220",1123618.79
"33000","92222",460
"33001","92223",772845.82
"33002","92225",392603.31
"33003","92226",120
"33004","92227",1587885.58
"33005","92230",68829.69
"33006","92231",2245285.86
"33007","92232",1710
"33008","92233",75702.92
"33009","92234",1476852.32
"33010","92235",390
"33011","92236",1562191.49
"33012","92239",5840.73
"33013","92240",1797009.83
"33014","92241",332918.96
"33015","92242",13877.15
"33016","92243",2856664.81
"33017","92244",850
"33018","92247",40.75
"33019","92248",340
"33020","92249",211421.15
"33021","92250",360382.24
"33022","92251",523211.23
"33023","92252",273612.66
"33024","92253",441471.23
"33025","92254",167928.64
"33026","92255",675
"33027","92256",99026.06
"33028","92257",47532.72
"33029","92258",22001.67
"33030","92259",4381.5
"33031","92260",622252.87
"33032","92261",430
"33033","92262",787166.47
"33034","92263",1292.98
"33035","92264",558792.46
"33036","92266",2949.89
"33037","92267",180
"33038","92268",2697
"33039","92270",145804.67
"33040","92273",38292.48
"33041","92274",331355.88
"33042","92275",2959.5
"33043","92276",256182.46
"33044","92277",794277.39
"33045","92278",2759.95
"33046","92280",310
"33047","92281",55602
"33048","92282",29361.45
"33049","92283",92749.96
"33050","92284",844623.49
"33051","92285",50065.49
"33052","92286",309.98
"33053","92301",1815191.2
"33054","92304",130
"33055","92305",2208.77
"33056","92307",1202948.28
"33057","92308",1247659.48
"33058","92309",1443
"33059","92310",3209.88
"33060","92311",1977635.05
"33061","92312",1030
"33062","92313",222179.91
"33063","92314",102924.83
"33064","92315",59538.48
"33065","92316",769146.06
"33066","92317",2811.49
"33067","92318",6329.97
"33068","92320",181088.39
"33069","92321",11874.6
"33070","92322",10879.49
"33071","92323",50
"33072","92324",1970334.28
"33073","92325",120959.86
"33074","92327",20474.7
"33075","92328",540
"33076","92329",1417.99
"33077","92331",880
"33078","92332",90
"33079","92333",4424.93
"33080","92334",1699.76
"33081","92335",2836260.57
"33082","92336",1225100.35
"33083","92337",458728.08
"33084","92339",8529.79
"33085","92340",370
"33086","92341",5635.85
"33087","92342",44930.96
"33088","92344",333636.43
"33089","92345",2754993.7
"33090","92346",1532367.91
"33091","92347",32060.62
"33092","92350",370
"33093","92352",29171.69
"33094","92354",503614.16
"33095","92356",155154.64
"33096","92357",1350
"33097","92358",5529.96
"33098","92359",143359.96
"33099","92363",197273.24
"33100","92364",220
"33101","92365",60804.41
"33102","92368",18560.02
"33103","92369",540
"33104","92371",193516.47
"33105","92372",36450.93
"33106","92373",443645.3
"33107","92374",824984.4
"33108","92375",370
"33109","92376",2645439.2
"33110","92377",269970.77
"33111","92378",3709.74
"33112","92382",43223.99
"33113","92384",120
"33114","92385",229.99
"33115","92386",31934.52
"33116","92389",280
"33117","92391",22840.8
"33118","92392",1813219.82
"33119","92393",3491.5
"33120","92394",1342613.07
"33121","92395",2182117.36
"33122","92397",27017.19
"33123","92398",33195.73
"33124","92399",985065.69
"33125","92401",232648.74
"33126","92402",1919.98
"33127","92403",500
"33128","92404",3055029.13
"33129","92405",1460418.49
"33130","92406",810
"33131","92407",1699749.97
"33132","92408",640900.8
"33133","92410",3004644.22
"33134","92411",1394625.4
"33135","92413",130
"33136","92415",190047.31
"33137","92418",80
"33138","92423",219
"33139","92427",114
"33140","92501",664464.59
"33141","92502",1560
"33142","92503",1836088.09
"33143","92504",1133477.98
"33144","92505",962366.95
"33145","92506",552617.16
"33146","92507",1838668.75
"33147","92508",288085.6
"33148","92509",1625764.62
"33149","92513",960
"33150","92516",400
"33151","92517",670
"33152","92518",28171.73
"33153","92519",150
"33154","92522",120
"33155","92530",1438713.89
"33156","92531",420
"33157","92532",287265.83
"33158","92536",22791.28
"33159","92539",47564.05
"33160","92543",2548283.49
"33161","92544",1871231.87
"33162","92545",1554872.37
"33163","92546",970
"33164","92548",257382.33
"33165","92549",35174.06
"33166","92551",831539.09
"33167","92552",1219.99
"33168","92553",2492462.88
"33169","92554",150
"33170","92555",603849.39
"33171","92556",330
"33172","92557",1133787.22
"33173","92561",8675.26
"33174","92562",488243.98
"33175","92563",495437.04
"33176","92564",539.98
"33177","92567",157429.03
"33178","92570",1662355.8
"33179","92571",1342573.82
"33180","92572",1700
"33181","92581",1070
"33182","92582",427338.95
"33183","92583",1384810.08
"33184","92584",429097.38
"33185","92585",278391.32
"33186","92586",302227.52
"33187","92587",179305.33
"33188","92589",585
"33189","92590",84095.84
"33190","92591",414849.24
"33191","92592",369593.84
"33192","92595",413458.64
"33193","92596",195564.89
"33194","92602",142043.5
"33195","92603",81824.79
"33196","92604",266323.47
"33197","92605",956
"33198","92606",225498.86
"33199","92607",340
"33200","92609",220
"33201","92610",55533.92
"33202","92612",428491.64
"33203","92614",268932.56
"33204","92615",2849.98
"33205","92616",429.99
"33206","92617",10517.99
"33207","92618",374427.55
"33208","92619",420
"33209","92620",406412.13
"33210","92623",1500
"33211","92624",48727.12
"33212","92625",38303.96
"33213","92626",492310.08
"33214","92627",868350.52
"33215","92628",980
"33216","92629",142035.12
"33217","92630",435600.95
"33218","92637",60418.27
"33219","92646",406274.04
"33220","92647",1023057.92
"33221","92648",484365.69
"33222","92649",271838.45
"33223","92650",280
"33224","92651",128974.4
"33225","92652",1021.99
"33226","92653",191788.71
"33227","92654",819.99
"33228","92655",335776.91
"33229","92656",323941.86
"33230","92657",68427.62
"33231","92658",1796
"33232","92660",169845.21
"33233","92661",9024.59
"33234","92662",5806.02
"33235","92663",145719.49
"33236","92672",251264.68
"33237","92673",98822.27
"33238","92674",640
"33239","92675",237503.2
"33240","92676",4893.99
"33241","92677",394133.59
"33242","92678",160
"33243","92679",56777.4
"33244","92683",2628359.23
"33245","92684",960
"33246","92685",2060
"33247","92688",214450.64
"33248","92690",32140
"33249","92691",280679.34
"33250","92692",254857.49
"33251","92693",160
"33252","92694",97453.36
"33253","92701",1659543.05
"33254","92702",1550
"33255","92703",1853016.17
"33256","92704",1960466.63
"33257","92705",679989.36
"33258","92706",765661.31
"33259","92707",1212092.04
"33260","92708",746238.77
"33261","92711",1606
"33262","92728",250
"33263","92735",90
"33264","92780",1250610.46
"33265","92781",2090
"33266","92782",198538.02
"33267","92799",30
"33268","92801",1789285.47
"33269","92802",1169967.3
"33270","92803",2389.5
"33271","92804",2200806.25
"33272","92805",1666187.96
"33273","92806",888528.36
"33274","92807",281104.16
"33275","92808",106658.28
"33276","92811",620
"33277","92812",180
"33278","92814",610
"33279","92815",261.5
"33280","92816",421.5
"33281","92817",960
"33282","92821",376569.89
"33283","92822",570
"33284","92823",30236.69
"33285","92831",667301.82
"33286","92832",565099.04
"33287","92833",748364.25
"33288","92834",3009.95
"33289","92835",152583.48
"33290","92836",1190
"33291","92837",669.98
"33292","92838",279.98
"33293","92840",1343405.77
"33294","92841",919129.33
"33295","92842",2716
"33296","92843",1348255.51
"33297","92844",725358.84
"33298","92845",103077.33
"33299","92846",619.99
"33300","92850",90
"33301","92856",1120
"33302","92859",190
"33303","92860",180079.18
"33304","92861",16448.1
"33305","92863",930
"33306","92865",221823.82
"33307","92866",235237.98
"33308","92867",540646.15
"33309","92868",438215.21
"33310","92869",308497.55
"33311","92870",661999.41
"33312","92871",440
"33313","92877",28
"33314","92878",227177.12
"33315","92879",818868.14
"33316","92880",322738.6
"33317","92881",265480.46
"33318","92882",1139552.29
"33319","92883",219229.15
"33320","92885",250
"33321","92886",214897.58
"33322","92887",112841
"33323","93001",733561.31
"33324","93002",2883.99
"33325","93003",789332.79
"33326","93004",428520.56
"33327","93005",1230
"33328","93006",1410
"33329","93007",60
"33330","93009",370
"33331","93010",488164.15
"33332","93011",650
"33333","93012",157690.83
"33334","93013",139092.58
"33335","93015",360865.39
"33336","93020",612.98
"33337","93021",244498.89
"33338","93022",53853.17
"33339","93023",210905.53
"33340","93030",1531699.87
"33341","93031",1540
"33342","93032",659.99
"33343","93033",1943304.94
"33344","93034",280
"33345","93035",333394.17
"33346","93036",915945.26
"33347","93040",32053.95
"33348","93041",481718.73
"33349","93060",872650.37
"33350","93061",529.99
"33351","93062",330
"33352","93063",511840.94
"33353","93065",623933.76
"33354","93066",13161.36
"33355","93067",7344.39
"33356","93101",570528.68
"33357","93102",949.99
"33358","93103",246559.84
"33359","93105",185482.45
"33360","93106",590
"33361","93108",20518.81
"33362","93109",82166.7
"33363","93110",157451.09
"33364","93111",102709.94
"33365","93117",545677.79
"33366","93121",250
"33367","93130",430
"33368","93160",310
"33369","93190",310
"33370","93201",15959.71
"33371","93202",103386.61
"33372","93203",808232.63
"33373","93204",239726.02
"33374","93205",112561.36
"33375","93206",45522.23
"33376","93207",2211.86
"33377","93208",30
"33378","93210",312864.02
"33379","93212",508912.02
"33380","93215",1682818.69
"33381","93216",1219.98
"33382","93218",21488.99
"33383","93219",160442.43
"33384","93220",1919.98
"33385","93221",451876.87
"33386","93222",4176
"33387","93223",453716.98
"33388","93224",9508
"33389","93225",46905.4
"33390","93227",9403.49
"33391","93230",1585378.72
"33392","93232",689.95
"33393","93234",163511.46
"33394","93235",173852.82
"33395","93238",15780.73
"33396","93239",14772.48
"33397","93240",229941.89
"33398","93241",741751.51
"33399","93242",34770.12
"33400","93243",11871.61
"33401","93244",3682.47
"33402","93245",524120.34
"33403","93246",0
"33404","93247",690294.27
"33405","93249",19187.65
"33406","93250",582743.12
"33407","93251",1509.98
"33408","93252",46698.53
"33409","93254",5107.07
"33410","93255",18268.48
"33411","93256",118603.52
"33412","93257",2883524.04
"33413","93258",11795.96
"33414","93260",1445.67
"33415","93261",22290.12
"33416","93263",700896.27
"33417","93265",41718.13
"33418","93266",27721.21
"33419","93267",155702.92
"33420","93268",645475.02
"33421","93270",73716.64
"33422","93271",16861.21
"33423","93272",57152.08
"33424","93274",1586672.32
"33425","93275",650
"33426","93276",4232.96
"33427","93277",1013438.96
"33428","93278",1070
"33429","93279",390
"33430","93280",939042.08
"33431","93283",71953.95
"33432","93285",67090.87
"33433","93286",345440.11
"33434","93287",150
"33435","93290",250
"33436","93291",1109582.9
"33437","93292",757783
"33438","93301",1088603.25
"33439","93302",1266.54
"33440","93303",1020
"33441","93304",2922320.3
"33442","93305",2534059.44
"33443","93306",2589636.14
"33444","93307",4428162.02
"33445","93308",2863365.17
"33446","93309",2247236.14
"33447","93311",509952.2
"33448","93312",545921.04
"33449","93313",1031611.38
"33450","93314",202951.35
"33451","93380",210
"33452","93384",430
"33453","93385",830
"33454","93387",400
"33455","93388",210
"33456","93389",990
"33457","93390",90
"33458","93401",399933.75
"33459","93402",127890.07
"33460","93403",270
"33461","93405",243479.84
"33462","93407",390
"33463","93408",220
"33464","93409",120
"33465","93410",50
"33466","93420",266060.11
"33467","93421",0
"33468","93422",345485.13
"33469","93423",1070
"33470","93424",7178.83
"33471","93426",6592.62
"33472","93427",21882.34
"33473","93428",37457.53
"33474","93429",769.95
"33475","93430",13763.02
"33476","93432",4350.84
"33477","93433",209290.55
"33478","93434",238136.5
