"","zipcode","zcta","state","totalHH","enrollments","eligible_adj","eligible_adj_perc","HHEoE_adj","total_support"
"20175","61724","61724","IL",163,10,54.9435927755958,33.7077256291999,18.2004843419007,2579.99
"20176","61725","61725","IL",598,13,180.990658554904,30.2659964138635,7.18269114207153,3751.95
"20177","61726","61726","IL",1033,51,539.739999619088,52.2497579495729,9.4489939667233,16474.62
"20178","61727","61727","IL",4011,444,2186.43179486415,54.5108899243119,20.3070592479921,143204.98
"20179","61728","61728","IL",456,36,134.127005893366,29.4138170818786,26.8402323307066,9349.82
"20180","61729","61729","IL",429,5,109.887185551192,25.6147285667113,4.55012108547518,2172.42
"20181","61730","61730","IL",145,1,43.6316766159143,30.0908114592513,2.29191284305416,550
"20182","61731","61731","IL",45,6,17.7758682509281,39.5019294465068,33.7536255067977,1729.99
"20183","61732","61732","IL",766,32,211.694430988325,27.6363486929928,15.1161274534259,8361.79
"20184","61733","61733","IL",354,14,53.3276047527842,15.0642951279051,26.2528198386204,4558.23
"20185","61734","61734","IL",1019,69,449.244670341636,44.0868175016326,15.3591137647838,18809.98
"20186","61735","61735","IL",162,3,48.4796406843492,29.9257041261415,6.18816467624624,895.96
"20187","61736","61736","IL",911,13,298.957784220154,32.8164417365701,4.34844004276763,4609.96
"20188","61737","61737","IL",184,10,82.4153891633937,44.7909723714096,12.1336562279338,2860.73
"20189","61738","61738","IL",1558,70,659.32311330715,42.318556694939,10.6169491994421,24679.83
"20190","61739","61739","IL",1935,78,690.026885740571,35.6603041726393,11.303907371129,26207.88
"20191","61740","61740","IL",580,13,182.606646577716,31.4839045823647,7.11912750364611,5479.79
"20192","61741","61741","IL",626,34,200.382514828644,32.009986394352,16.9675483058365,8975.74
"20193","61742","61742","IL",465,9,87.2633532318286,18.7663125229739,10.3136077937437,2809.97
"20194","61743","61743","IL",64,1,17.7758682509281,27.7747941420751,5.62560425113294,520
"20195","61744","61744","IL",658,30,316.733652471082,48.1358134454532,9.47168062690751,10526.68
"20196","61745","61745","IL",1643,58,462.17257452413,28.1297975973299,12.549424867912,18209.42
"20197","61747","61747","IL",644,15,190.686586691774,29.6097184303996,7.86631102912657,4529.75
"20198","61748","61748","IL",959,20,172.910718440846,18.0303147487847,11.5666629462546,5111.84
"20199","61749","61749","IL",315,9,82.4153891633937,26.1636156074266,10.9202906051404,4741.49
"20200","61752","61752","IL",1737,90,691.642873763383,39.8182425885655,13.0124958145365,27065.79
"20201","61753","61753","IL",1228,60,242.398203421746,19.739267379621,24.7526587049849,17775.31
"20202","61754","61754","IL",414,18,138.974969961801,33.5688333241066,12.9519725781898,5624.43
"20203","61755","61755","IL",1890,60,525.196107413784,27.7881538314171,11.4243040176854,16082.51
"20204","61756","61756","IL",913,42,313.501676425458,34.3375330148366,13.3970575465125,14779.65
"20205","61759","61759","IL",564,18,208.462454942702,36.9614281813301,8.63464838545987,5344.5
"20206","61760","61760","IL",984,43,426.620838022273,43.3557762217758,10.0792076166132,14110.9
"20207","61761","61761","IL",20141,1214,11266.6684950428,55.9389727175551,10.7751461803829,413685.06
"20208","61764","61764","IL",5358,500,2991.19383022435,55.8266858944447,16.715733863442,151377.29
"20209","61769","61769","IL",247,24,116.351137642438,47.1057237418778,20.6272155874875,6639.95
"20210","61770","61770","IL",440,26,198.766526805832,45.1742106376891,13.0806732993823,8989.89
"20211","61771","61771","IL",265,13,75.9514370721472,28.6609196498669,17.1162001683407,3239.86
"20212","61772","61772","IL",70,2,27.4717963877979,39.2454234111399,7.28019373676028,619.99
"20213","61773","61773","IL",130,11,58.1755688212191,44.7504375547839,18.9082809551968,3419.98
"20214","61774","61774","IL",368,31,72.7194610265239,19.7607231050337,42.6295788808074,8451.56
"20215","61775","61775","IL",122,7,103.423233459945,84.7731421802828,6.76830511464432,1450
"20216","61776","61776","IL",527,15,80.7994011405821,15.3319546756323,18.5644940287387,4349.96
"20217","61777","61777","IL",420,13,135.742993916178,32.3197604562328,9.57692152276203,5569.96
"20218","61778","61778","IL",225,16,64.6395209124657,28.7286759610959,24.7526587049849,5000
"20219","61801","61801","IL",10938,1107,9251.53143059665,84.5815636368317,11.9655865442875,418824.98
"20220","61802","61802","IL",8709,1327,4523.15047584978,51.936507932596,29.3379582900277,501651.51
"20221","61810","61810","IL",97,9,51.7116167299725,53.3109450824459,17.4042131519425,2640
"20222","61811","61811","IL",278,13,100.191257414322,36.0400206526337,12.9751839985808,5649.97
"20223","61812","61812","IL",139,7,37.1677245246678,26.7393701616315,18.8335446668364,3383.15
"20224","61813","61813","IL",685,39,287.645868060472,41.9920975270762,13.5583383355957,11911.5
"20225","61814","61814","IL",475,26,248.862155512993,52.3920327395774,10.447550752104,9388.49
"20226","61815","61815","IL",160,7,67.871496958089,42.4196855988056,10.3136077937437,3694.9
"20227","61816","61816","IL",144,18,63.023532889654,43.766342284482,28.5607600442134,5577.77
"20228","61817","61817","IL",1090,48,463.788562546941,42.5494094079762,10.3495437094014,16341.99
"20229","61818","61818","IL",675,38,239.166227376123,35.4320336853515,15.8885309254971,11484.92
"20230","61820","61820","IL",14582,1452,12885.8884939,88.3684576457278,11.2681403435033,528065.64
"20231","61821","61821","IL",12401,1774,5331.14448725561,42.9896337977228,33.2761568222517,671227.69
"20232","61822","61822","IL",11083,652,3062.29730322806,27.6305810992336,21.291205112995,243947.53
"20233","61830","61830","IL",174,8,88.8793412546403,51.0800811808278,9.00096680181271,2264.98
"20234","61831","61831","IL",98,1,21.0078442965513,21.4365758128075,4.76012667403557,179.99
"20235","61832","61832","IL",13589,3959,9337.17879580566,68.7113017573454,42.400387596502,1505927.85
"20236","61833","61833","IL",829,136,360.365329086996,43.4698828814229,37.7394796398874,46897.46
"20237","61834","61834","IL",2509,238,780.522215018023,31.1088965730579,30.4924056510684,79756.55
"20238","61839","61839","IL",219,12,121.199101710873,55.3420555757412,9.90106348199398,3929.79
"20239","61840","61840","IL",198,10,59.7915568440307,30.1977559818337,16.7247693952601,3300
"20240","61841","61841","IL",462,31,166.446766349599,36.0274386038093,18.6245732974401,9245.7
"20241","61842","61842","IL",1058,71,475.100478706623,44.9055272879606,14.944207211343,22711.17
"20242","61843","61843","IL",815,47,206.84646691989,25.3799345913976,22.7221671705917,14502.3
"20243","61844","61844","IL",354,24,156.750838212729,44.279897800206,15.3109229103,7052.33
"20244","61845","61845","IL",172,7,12.9279041824931,7.51622336191461,54.1464409171546,1729.95
"20245","61846","61846","IL",2128,286,1142.50353212783,53.6890757578868,25.0327453664275,99189.5
"20246","61847","61847","IL",490,11,161.598802281164,32.9793474043192,6.80698114387086,2816.55
"20247","61848","61848","IL",92,8,45.247664638726,49.1822441725282,17.6804705035607,4009.88
"20248","61849","61849","IL",847,27,307.037724334212,36.2500264857393,8.7937076978236,9228.66
"20249","61850","61850","IL",150,19,74.3354490493355,49.5569660328904,25.5598106192779,7892.75
"20250","61851","61851","IL",152,11,59.7915568440307,39.3365505552834,18.3972463347861,2569.99
"20251","61852","61852","IL",76,9,35.5517365018561,46.778600660337,25.3152191300982,2204.95
"20252","61853","61853","IL",4809,222,1148.96748421908,23.8920250409457,19.3216956135958,65089.81
"20253","61854","61854","IL",526,38,106.655209505568,20.2766557995377,35.628826923842,11281.63
"20254","61855","61855","IL",44,3,32.3197604562328,73.4540010368928,9.28224701436936,2010
"20255","61856","61856","IL",3282,104,885.56143650078,26.9823716179397,11.7439621592994,35357.48
"20256","61857","61857","IL",87,10,58.1755688212191,66.8684699094472,17.1893463229062,3159.35
"20257","61858","61858","IL",1078,81,612.459460645612,56.8144212101681,13.225365139207,30139.18
"20258","61859","61859","IL",513,22,148.670898098671,28.9806818905792,14.7977850953714,6651.8
"20259","61862","61862","IL",222,9,54.9435927755958,24.7493661151332,16.3804359077106,4699.94
"20260","61863","61863","IL",360,16,71.1034730037122,19.7509647232534,22.5024170045318,4739.89
"20261","61864","61864","IL",593,13,142.206946007424,23.9809352457714,9.14160690809103,4772.84
"20262","61865","61865","IL",537,46,255.326107604239,47.5467611925958,18.0161756397042,17344.66
"20263","61866","61866","IL",5477,1126,3215.81616539517,58.7149199451372,35.0144393238857,406261.92
"20264","61870","61870","IL",487,65,216.54239505676,44.4645575065216,30.0172167131347,22990.63
"20265","61871","61871","IL",166,2,30.7037724334212,18.4962484538682,6.51385755394341,480
"20266","61872","61872","IL",245,9,46.8636526615376,19.1280214945051,19.2046489952469,3615.73
"20267","61873","61873","IL",2090,56,672.251017489643,32.1651204540499,8.33022167956224,20333.28
"20268","61874","61874","IL",3412,141,1039.08029866789,30.4537016022241,13.5696923693736,47956.58
"20269","61875","61875","IL",306,10,138.974969961801,45.4166568502618,7.19554032121655,4861.21
"20270","61876","61876","IL",232,19,105.039221482757,45.2755265011882,18.0884813613352,6736.95
"20271","61877","61877","IL",513,21,85.647365209017,16.6953928282684,24.5191430568247,5760.97
"20272","61878","61878","IL",541,50,172.910718440846,31.9613157931323,28.9166573656366,16340.04
"20273","61880","61880","IL",1688,84,785.370179086458,46.5266693771598,10.6955932675861,26616.48
"20274","61882","61882","IL",255,23,148.670898098671,58.302312979871,15.4704116906156,7719.96
"20275","61883","61883","IL",1799,199,911.417244865766,50.6624371798647,21.8341271378192,74307.99
"20276","61884","61884","IL",427,4,59.7915568440307,14.0027065208503,6.68990775810404,569.94
"20277","61910","61910","IL",1437,70,757.89838269866,52.741710695801,9.23606668096453,25830.84
"20278","61911","61911","IL",1660,36,798.298083268951,48.0902459800573,4.50959369119159,9438.43
"20279","61912","61912","IL",549,30,234.318263307688,42.6809222782674,12.8030993301646,11669.26
"20280","61913","61913","IL",586,43,315.11766444827,53.7743454689881,13.6456964655686,13220.56
"20281","61914","61914","IL",876,37,454.092634410071,51.8370587226109,8.14811718936337,11661.95
"20282","61917","61917","IL",240,21,130.895029847743,54.5395957698929,16.0433899013791,7549.66
"20283","61919","61919","IL",318,19,153.518862167106,48.2763717506623,12.3763293524925,7111.9
"20284","61920","61920","IL",8423,1092,5022.49077489858,59.6282889101102,21.7422002138381,386592.56
"20285","61924","61924","IL",906,57,415.308921862592,45.8398368501757,13.724723211908,19517.06
"20286","61925","61925","IL",464,14,151.902874144294,32.7376883931669,9.21641547526035,5015.34
"20287","61928","61928","IL",305,15,80.7994011405821,26.4916069313384,18.5644940287387,3552
"20288","61929","61929","IL",308,21,158.366826235541,51.417800725825,13.2603528776705,6445.99
"20289","61930","61930","IL",257,8,85.647365209017,33.325823038528,9.34062592640942,3671.6
"20290","61931","61931","IL",498,35,197.15053878302,39.5884616030161,17.7529314482474,9791.78
"20291","61932","61932","IL",230,14,101.807245437133,44.2640197552754,13.751477058325,4509.98
"20292","61933","61933","IL",457,60,256.942095627051,56.2236533100768,23.3515648160235,17585.8
"20293","61936","61936","IL",125,8,38.7837125474794,31.0269700379835,20.6272155874875,1120
"20294","61937","61937","IL",761,47,331.277544676387,43.5318718365817,14.1874995016377,17074.74
"20295","61938","61938","IL",9495,1349,5935.52400778716,62.5121011878584,22.7275637033928,492959.73
"20296","61940","61940","IL",139,9,58.1755688212191,41.8529272095101,15.4704116906156,2989.71
"20297","61942","61942","IL",446,32,193.918562737397,43.4794983716137,16.50177246999,9399.14
"20298","61943","61943","IL",730,43,384.605149429171,52.6856369081056,11.1802975243104,10896.95
"20299","61944","61944","IL",5365,692,2823.13107585194,52.6212688882001,24.5117913907407,213381.7
"20300","61949","61949","IL",80,4,27.4717963877979,34.3397454847474,14.5603874735206,899.84
"20301","61951","61951","IL",2947,206,997.064610074783,33.8332069926971,20.6606470552143,57769.96
"20302","61953","61953","IL",2637,148,1265.31862186152,47.9832621107894,11.6966586473109,41797.06
"20303","61955","61955","IL",69,14,40.399700570291,58.5502906815812,34.6537221869789,3319.75
"20304","61956","61956","IL",1258,97,523.580119390972,41.6200412870407,18.5262954813545,26906.6
"20305","61957","61957","IL",714,49,353.90137699575,49.5660191870798,13.8456652573546,13566.84
"20306","62001","62001","IL",689,24,310.269700379835,45.0318868475813,7.7352058453078,7380.98
"20307","62002","62002","IL",13431,4027,7688.87101253779,57.2471968769101,52.374399224976,1611177.36
"20308","62006","62006","IL",162,10,59.7915568440307,36.9083684222412,16.7247693952601,3259.99
"20309","62009","62009","IL",723,105,531.66005950503,73.5352779398382,19.7494617327008,35301.45
"20310","62010","62010","IL",4619,613,1614.37203478883,34.9506827189615,37.9714208862757,193274.82
"20311","62011","62011","IL",105,9,63.023532889654,60.022412275861,14.2803800221067,2609.98
"20312","62012","62012","IL",2318,117,702.954789923064,30.3259184608742,16.644029129214,35465
"20313","62013","62013","IL",157,3,64.6395209124657,41.1716693709972,4.64112350718468,929.28
"20314","62014","62014","IL",1404,95,517.116167299725,36.8316358475588,18.371113882606,31821.51
"20315","62015","62015","IL",202,9,64.6395209124657,31.9997628279533,13.923370521554,3704.99
"20316","62016","62016","IL",1396,105,646.395209124657,46.3033817424539,16.2439322751464,35081.2
"20317","62017","62017","IL",454,43,197.15053878302,43.4252288068327,21.8107443507039,13568.16
"20318","62018","62018","IL",1102,613,738.50652642492,67.0151112908276,83.0053598805021,231540.57
"20319","62019","62019","IL",155,16,84.0313771862054,54.2137917330357,19.0405066961423,4459.79
"20320","62021","62021","IL",362,10,0,0,101,3030
"20321","62022","62022","IL",360,28,64.6395209124657,17.9554224756849,43.3171527337237,9820.72
"20322","62023","62023","IL",37,1,25.8558083649863,69.8805631486115,3.8676029226539,390
"20323","62024","62024","IL",4141,1210,1872.93011843869,45.2289330702413,64.6046527891108,442576.18
"20324","62025","62025","IL",12304,795,4288.8322125421,34.8572188925723,18.5365143843849,269376.49
"20325","62027","62027","IL",210,20,106.655209505568,50.7881950026516,18.7520141704431,6729.74
"20326","62028","62028","IL",269,29,179.374670532092,66.6820336550529,16.1672770820848,10779.99
"20327","62030","62030","IL",33,9,46.8636526615376,101,19.2046489952469,1937.99
"20328","62031","62031","IL",286,12,137.35898193899,48.0276160625838,8.73623248411234,2311.47
"20329","62032","62032","IL",268,13,132.511017870555,49.444409653192,9.81050497453672,4526.62
"20330","62033","62033","IL",1847,214,1027.7683825082,55.6452832976829,20.8218119609543,74401.54
"20331","62034","62034","IL",6000,354,1837.37838193684,30.6229730322806,19.2665813139065,131209.3
"20332","62035","62035","IL",6792,710,2057.15275303922,30.2878791672441,34.5137228604464,241444.8
"20333","62036","62036","IL",208,6,108.27119752838,52.0534603501827,5.54164000857872,370
"20334","62037","62037","IL",727,42,350.669400950126,48.2351308046941,11.9770929217669,17017.65
"20335","62040","62040","IL",16719,5417,9070.54077204174,54.2528905559049,59.7208053647352,2023533
"20336","62044","62044","IL",735,42,308.653712357024,41.9937023614998,13.607482534154,13307.59
"20337","62045","62045","IL",154,11,59.7915568440307,38.8256862623576,18.3972463347861,3429.67
"20338","62046","62046","IL",352,13,135.742993916178,38.5633505443687,9.57692152276203,5500.99
"20339","62047","62047","IL",388,31,201.998502851455,52.0614698070761,15.3466483970907,7166.5
"20340","62048","62048","IL",775,136,615.691436691235,79.4440563472562,22.0889867708527,52537.89
"20341","62049","62049","IL",2640,257,1326.72616672836,50.2547790427408,19.370990521258,94397.73
"20342","62050","62050","IL",115,13,46.8636526615376,40.7510023143805,27.74004854869,3089.89
